#Parameters = {f_W=1; f_c=28; s_center=1; L=3.2; L_2=4.4; L_3=6.8; L_4=9.2; L_max=10.4; L_min=3.2; Nx=4; Ny=12; a=5.1815878889215; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.5; db_l=0.6; db_neck_l=2; db_w=1.05; eps_r=3.55; f0=27; fmax=32; fmin=22; gap_x=0.32398145937967; gap_y=0.2; grid_g=0.20430776944523; grid_l=0.89042014800579; grid_margin_x=0.16199072968983; grid_margin_y=0.10215388472261; grid_w=0.21046557384446; h1=0.762; h2=0.254; line_gap=0.25; m_l=0.666; m_w=0.7; mic_w=0.25; mu_r=1; pitch_x=1.2144016073855; pitch_y=0.41477334328969; rx_slot1=-1.5; rx_slot2=1.5; sigma_cu=58000000; slot_db_l=3.2; slot_end_r=0.15; slot_l=3.2; slot_neck_w=0.3; slot_w=0.4539; tanD=0.0027; total_stack_h=2.122; total_x=4.5336249701622; total_y=4.772972350031; ttdA_x0=-1.5; ttdA_x1=-2.0375; ttdA_x2=-2.0375; ttdA_x3=0; ttdA_x4=0; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.061; ttd_w=0.25; ttd_x1=-1.5; ttd_x2=-1.5; ttd_x3=0.575; ttd_x4=0.575; ttd_x5=0.2125; ttd_xc=-1.5; ttd_y1=-1.6; ttd_y2=-1.0625; ttd_y3=-1.0625; ttd_y4=0.975; ttd_y5=0.975; ttd_yc=0; ttd_zmax=1.07; ttd_zmid=1.061; ttd_zmin=1.052; tx_Nx=12; tx_Ny=4; tx_gap_y=0.32398145937967; tx_pitch_x=0.41477334328969; tx_pitch_y=1.2144016073855; tx_slot1=-1.5; tx_slot2=1.5; x_last_max=2.4288032147709; x_start=-2.4288032147709; y_start=-2.2843322902929; z_L1=0; z_L10=2.122; z_L2=0.018; z_L3=0.78; z_L4=0.798; z_L5=1.052; z_L6=1.07; z_L7=1.324; z_L8=1.342; z_L9=2.104; z_air_bot=-3; z_air_top=5.122}
#"Frequency / GHz"	"SZmax(1),Zmin(2) [Magnitude / dB]"
#-----------------------------------------------------
24.930000000000	-0.56760152482729
24.940000000000	-0.56726984087394
24.950000000000	-0.56688679229161
24.960000000000	-0.56645267039824
24.970000000000	-0.56596777392764
24.980000000000	-0.56543240891807
24.990000000000	-0.56484688860270
25.000000000000	-0.56421153330193
25.010000000000	-0.56352667031760
25.020000000000	-0.56279263382894
25.030000000000	-0.56200976479025
25.040000000000	-0.56117841083035
25.050000000000	-0.56029892615359
25.060000000000	-0.55937167144258
25.070000000000	-0.55839701376235
25.080000000000	-0.55737532646622
25.090000000000	-0.55630698910297
25.100000000000	-0.55519238732558
25.110000000000	-0.55403191280134
25.120000000000	-0.55282596312328
25.130000000000	-0.55157494172303
25.140000000000	-0.55027925778481
25.150000000000	-0.54893932616085
25.160000000000	-0.54755556728781
25.170000000000	-0.54612840710459
25.180000000000	-0.54465827697105
25.190000000000	-0.54314561358804
25.200000000000	-0.54159085891829
25.210000000000	-0.53999446010846
25.220000000000	-0.53835686941212
25.230000000000	-0.53667854411366
25.240000000000	-0.53495994645317
25.250000000000	-0.53320154355218
25.260000000000	-0.53140380734017
25.270000000000	-0.52956721448206
25.280000000000	-0.52769224630626
25.290000000000	-0.52577938873369
25.300000000000	-0.52382913220735
25.310000000000	-0.52184197162265
25.320000000000	-0.51981840625837
25.330000000000	-0.51775893970823
25.340000000000	-0.51566407981307
25.350000000000	-0.51353433859360
25.360000000000	-0.51137023218363
25.370000000000	-0.50917228076384
25.380000000000	-0.50694100849603
25.390000000000	-0.50467694345777
25.400000000000	-0.50238061757752
25.410000000000	-0.50005256657009
25.420000000000	-0.49769332987249
25.430000000000	-0.49530345058010
25.440000000000	-0.49288347538317
25.450000000000	-0.49043395450356
25.460000000000	-0.48795544163181
25.470000000000	-0.48544849386434
25.480000000000	-0.48291367164097
25.490000000000	-0.48035153868254
25.500000000000	-0.47776266192874
25.510000000000	-0.47514761147604
25.520000000000	-0.47250696051576
25.530000000000	-0.46984128527225
25.540000000000	-0.46715116494112
25.550000000000	-0.46443718162748
25.560000000000	-0.46169992028428
25.570000000000	-0.45893996865065
25.580000000000	-0.45615791719017
25.590000000000	-0.45335435902917
25.600000000000	-0.45052988989497
25.610000000000	-0.44768510805402
25.620000000000	-0.44482061424997
25.630000000000	-0.44193701164170
